date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:40:35	24760/24760	---M--	200	added ('OK')	image/png	etag:%221dc5ca6-60b8-5e4adc5e2bf00%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/banner/8.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/banner/8.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:40:36	4908/4908	---M--	200	added ('OK')	image/png	etag:%221dc5cf2-132c-5e4ade204e500%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/1.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/1.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:40:37	6337/6337	---M--	200	added ('OK')	image/png	etag:%221dc5cf3-18c1-5e4ade3ed2d00%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/2.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/2.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:40:38	4493/4493	---M--	200	added ('OK')	image/png	etag:%221dc5cf4-118d-5e4ade3ed2d00%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/3.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/3.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:40:40	55577/55577	---M--	200	added ('OK')	image/jpeg	etag:%221dc5ca9-d919-5e4adc5e2bf00%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/banner/9.jpg	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/banner/9.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:40:40	4365/4365	---M--	200	added ('OK')	image/png	etag:%221dc5cf5-110d-5e4ade3ed2d00%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/4.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/4.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:40:41	5077/5077	---M--	200	added ('OK')	image/png	etag:%221dc5cf6-13d5-5e4ade3ed2d00%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/5.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/5.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:40:43	6371/6371	---M--	200	added ('OK')	image/png	etag:%221dc5cf7-18e3-5e4ade40bb180%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/6.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/6.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:40:44	5137/5137	---M--	200	added ('OK')	image/png	etag:%221dc5cf8-1411-5e4ade51e5a00%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/7.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/7.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:40:45	4578/4578	---M--	200	added ('OK')	image/png	etag:%221dc5cf9-11e2-5e4ade53cde80%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/8.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/personal-care/8.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:40:46	6734/6734	---M--	200	added ('OK')	image/png	etag:%221dc5cea-1a4e-5e4addf46fd80%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/1.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/1.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:40:47	5325/5325	---M--	200	added ('OK')	image/png	etag:%221dc5ceb-14cd-5e4addf46fd80%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/2.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/2.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:40:48	5804/5804	---M--	200	added ('OK')	image/png	etag:%221dc5cec-16ac-5e4addf46fd80%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/3.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/3.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:40:49	7501/7501	---M--	200	added ('OK')	image/png	etag:%221dc5ced-1d4d-5e4addf46fd80%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/4.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/4.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:40:53	6333/6333	---M--	200	added ('OK')	image/png	etag:%221dc5cee-18bd-5e4addf46fd80%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/5.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/5.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:40:59	6106/6106	---M--	200	added ('OK')	image/png	etag:%221dc5cef-17da-5e4addf46fd80%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/6.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/6.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:41:01	6773/6773	---M--	200	added ('OK')	image/png	etag:%221dc5cf0-1a75-5e4ade0782a80%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/7.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/7.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:41:02	4720/4720	---M--	200	added ('OK')	image/png	etag:%221dc5cf1-1270-5e4ade0782a80%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/8.png	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/assets/images/grocery/product/kichen/8.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:41:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2000:41:10%20GMT	https://themes.pixelstrap.com/fastkart/front-end/term_condition.html	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/front-end/term_condition.98.delayed	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
01:41:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2000:41:10%20GMT	https://themes.pixelstrap.com/fastkart/front-end/careers.html	C:/My%20Web%20Sites/new%20shopping%20mall/themes.pixelstrap.com/fastkart/front-end/careers.html	(from https://themes.pixelstrap.com/fastkart/front-end/index-5.html)
